                   0,                    0
                0.01, 1.01604939553083e-05
                0.02, 2.02703122356019e-05
                0.03, 3.03297075868644e-05
                0.04, 4.03389314945033e-05
                0.05, 5.02982341896379e-05
                0.06,  6.0207864655354e-05
                0.07, 7.00680706329296e-05
                0.08, 7.98790986280276e-05
                0.09, 8.96411939168588e-05
                 0.1,  9.9354600552314e-05
                0.11, 0.000109019561370065
                0.12, 0.000118636317994635
                0.13, 0.000128205110845442
                0.14, 0.000137726179142804
                0.15, 0.000147199760913925
                0.16, 0.000156626092998843
                0.17, 0.000166005411056351
                0.18, 0.000175337949569888
                0.19, 0.000184623941853405
                 0.2,  0.00019386362005719
                0.21, 0.000203057215173681
                0.22, 0.000212204957043235
                0.23, 0.000221307074359874
                0.24, 0.000230363794677006
                0.25,  0.00023937534441311
                0.26, 0.000248341948857399
                0.27, 0.000257263832175451
                0.28, 0.000266141217414814
                0.29, 0.000274974326510581
                 0.3,  0.00028376338029094
                0.31, 0.000292508598482692
                0.32, 0.000301210199716749
                0.33, 0.000309868401533594
                0.34, 0.000318483420388723
                0.35, 0.000327055471658057
                0.36, 0.000335584769643324
                0.37, 0.000344071527577417
                0.38, 0.000352515957629727
                0.39, 0.000360918270911446
                 0.4, 0.000369278677480842
                0.41, 0.000377597386348516
                0.42, 0.000385874605482622
                0.43, 0.000394110541814071
                0.44, 0.000402305401241698
                0.45, 0.000410459388637417
                0.46, 0.000418572707851337
                0.47, 0.000426645561716862
                0.48, 0.000434678152055757
                0.49, 0.000442670679683201
                 0.5,   0.0004506233444128
                0.51, 0.000458536345061587
                0.52, 0.000466409879454989
                0.53, 0.000474244144431777
                0.54, 0.000482039335848983
                0.55, 0.000489795648586799
                0.56, 0.000497513276553447
                0.57, 0.000505192412690028
                0.58, 0.000512833248975346
                0.59, 0.000520435976430706
                 0.6, 0.000528000785124689
                0.61, 0.000535527864177908
                0.62, 0.000543017401767731
                0.63, 0.000550469585132987
                0.64, 0.000557884600578649
                0.65, 0.000565262633480489
                0.66, 0.000572603868289714
                0.67, 0.000579908488537577
                0.68, 0.000587176676839964
                0.69, 0.000594408614901961
                 0.7, 0.000601604483522397
                0.71, 0.000608764462598362
                0.72, 0.000615888731129705
                0.73, 0.000622977467223512
                0.74, 0.000630030848098553
                0.75, 0.000637049050089718
                0.76, 0.000644032248652422
                0.77, 0.000650980618366992
                0.78, 0.000657894332943035
                0.79, 0.000664773565223773
                 0.8, 0.000671618487190373
                0.81,  0.00067842926996624
                0.82, 0.000685206083821299
                0.83, 0.000691949098176248
                0.84, 0.000698658481606797
                0.85, 0.000705334401847883
                0.86, 0.000711977025797858
                0.87, 0.000718586519522667
                0.88, 0.000725163048259998
                0.89, 0.000731706776423412
                 0.9, 0.000738217867606453
                0.91,  0.00074469648458674
                0.92, 0.000751142789330036
                0.93, 0.000757556942994294
                0.94,  0.00076393910593369
                0.95, 0.000770289437702631
                0.96,  0.00077660809705974
                0.97, 0.000782895241971832
                0.98, 0.000789151029617856
                0.99, 0.000795375616392829
                   1, 0.000801569157911745
                1.01, 0.000807731809013464
                1.02, 0.000813863723764585
                1.03, 0.000819965055463297
                1.04, 0.000826035956643208
                1.05, 0.000832076579077166
                1.06, 0.000838087073781046
                1.07, 0.000844067591017527
                1.08, 0.000850018280299853
                1.09, 0.000855939290395565
                 1.1, 0.000861830769330225
                1.11, 0.000867692864391112
                1.12, 0.000873525722130909
                1.13, 0.000879329488371362
                1.14,  0.00088510430820693
                1.15,  0.00089085032600841
                1.16, 0.000896567685426545
                1.17,  0.00090225652939562
                1.18, 0.000907917000137029
                1.19, 0.000913549239162837
                 1.2, 0.000919153387279311
                1.21, 0.000924729584590448
                1.22, 0.000930277970501469
                1.23, 0.000935798683722312
                1.24, 0.000941291862271095
                1.25, 0.000946757643477567
                1.26, 0.000952196163986544
                1.27, 0.000957607559761321
                1.28, 0.000962991966087076
                1.29, 0.000968349517574245
                 1.3, 0.000973680348161895
                1.31,  0.00097898459112107
                1.32, 0.000984262379058119
                1.33, 0.000989513843918014
                1.34, 0.000994739116987653
                1.35, 0.000999938328899132
                1.36,  0.00100511160963302
                1.37,  0.00101025908852161
                1.38,  0.00101538089425213
                1.39,  0.00102047715487001
                 1.4,  0.00102554799778201
                1.41,  0.00103059354975948
                1.42,  0.00103561393694147
                1.43,  0.00104060928483794
                1.44,  0.00104557971833283
                1.45,  0.00105052536168724
                1.46,  0.00105544633854252
                1.47,  0.00106034277192334
                1.48,  0.00106521478424079
                1.49,  0.00107006249729544
                 1.5,  0.00107488603228035
                1.51,  0.00107968550978417
                1.52,  0.00108446104979407
                1.53,   0.0010892127716988
                1.54,  0.00109394079429167
                1.55,  0.00109864523577347
                1.56,   0.0011033262137555
                1.57,  0.00110798384526244
                1.58,  0.00111261824673533
                1.59,  0.00111722953403445
                 1.6,  0.00112181782244221
                1.61,  0.00112638322666607
                1.62,  0.00113092586084137
                1.63,  0.00113544583853419
                1.64,  0.00113994327274423
                1.65,  0.00114441827590757
                1.66,  0.00114887095989951
                1.67,   0.0011533014360374
                1.68,  0.00115770981508336
                1.69,   0.0011620962072471
                 1.7,  0.00116646072218866
                1.71,  0.00117080346902114
                1.72,  0.00117512455631342
                1.73,  0.00117942409209293
                1.74,  0.00118370218384827
                1.75,  0.00118795893853197
                1.76,  0.00119219446256311
                1.77,  0.00119640886183001
                1.78,  0.00120060224169289
                1.79,  0.00120477470698644
                 1.8,  0.00120892636202252
                1.81,  0.00121305731059273
                1.82,  0.00121716765597099
                1.83,  0.00122125750091615
                1.84,  0.00122532694767454
                1.85,  0.00122937609798256
                1.86,  0.00123340505306916
                1.87,  0.00123741391365843
                1.88,  0.00124140277997211
                1.89,  0.00124537175173204
                 1.9,  0.00124932092816274
                1.91,  0.00125325040799382
                1.92,  0.00125716028946248
                1.93,  0.00126105067031596
                1.94,  0.00126492164781399
                1.95,   0.0012687733187312
                1.96,  0.00127260577935956
                1.97,   0.0012764191255108
                1.98,  0.00128021345251877
                1.99,  0.00128398885524183
                   2,  0.00128774542806526
                2.01,  0.00129148326490356
                2.02,  0.00129520245920286
                2.03,   0.0012989031039432
                2.04,  0.00130258529164091
                2.05,  0.00130624911435085
                2.06,  0.00130989466366879
                2.07,  0.00131352203073366
                2.08,  0.00131713130622981
                2.09,  0.00132072258038933
                 2.1,  0.00132429594299425
                2.11,  0.00132785148337883
                2.12,  0.00133138929043176
                2.13,   0.0013349094525984
                2.14,  0.00133841205788299
                2.15,  0.00134189719385084
                2.16,  0.00134536494763054
                2.17,   0.0013488154059161
                2.18,  0.00135224865496917
                2.19,  0.00135566478062115
                 2.2,  0.00135906386827537
                2.21,  0.00136244600290918
                2.22,  0.00136581126907613
                2.23,  0.00136915975090805
                2.24,  0.00137249153211716
                2.25,  0.00137580669599817
                2.26,  0.00137910532543034
                2.27,  0.00138238750287958
                2.28,   0.0013856533104005
                2.29,  0.00138890282963846
                 2.3,  0.00139213614183161
                2.31,  0.00139535332781291
                2.32,  0.00139855446801219
                2.33,  0.00140173964245812
                2.34,  0.00140490893078023
                2.35,  0.00140806241221088
                2.36,  0.00141120016558729
                2.37,  0.00141432226935344
                2.38,   0.0014174288015621
                2.39,  0.00142051983987672
                 2.4,  0.00142359546157344
                2.41,  0.00142665574354294
                2.42,  0.00142970076229245
                2.43,  0.00143273059394759
                2.44,   0.0014357453142543
                2.45,  0.00143874499858076
                2.46,  0.00144172972191922
                2.47,  0.00144469955888793
                2.48,  0.00144765458373296
                2.49,  0.00145059487033009
                 2.5,  0.00145352049218664
                2.51,  0.00145643152244331
                2.52,    0.001459328033876
                2.53,  0.00146221009889765
                2.54,  0.00146507778956003
                2.55,  0.00146793117755557
                2.56,  0.00147077033421911
                2.57,  0.00147359533052972
                2.58,  0.00147640623711244
                2.59,   0.0014792031242401
                 2.6,  0.00148198606183501
                2.61,  0.00148475511947076
                2.62,  0.00148751036637394
                2.63,  0.00149025187142585
                2.64,  0.00149297970316428
                2.65,  0.00149569392978516
                2.66,  0.00149839461914428
                2.67,  0.00150108183875904
                2.68,  0.00150375565581005
                2.69,  0.00150641613714288
                 2.7,  0.00150906334926971
                2.71,  0.00151169735837097
                2.72,  0.00151431823029704
                2.73,  0.00151692603056984
                2.74,  0.00151952082438452
                2.75,  0.00152210267661106
                2.76,   0.0015246716517959
                2.77,  0.00152722781416354
                2.78,   0.0015297712276182
                2.79,  0.00153230195574532
                 2.8,  0.00153482006181326
                2.81,  0.00153732560877479
                2.82,  0.00153981865926871
                2.83,  0.00154229927562142
                2.84,  0.00154476751984845
                2.85,  0.00154722345365605
                2.86,  0.00154966713844268
                2.87,  0.00155209863530059
                2.88,  0.00155451800501732
                2.89,  0.00155692530807726
                 2.9,  0.00155932060466309
                2.91,  0.00156170395465736
                2.92,  0.00156407541764395
                2.93,  0.00156643505290954
                2.94,  0.00156878291944515
                2.95,  0.00157111907594756
                2.96,  0.00157344358082081
                2.97,  0.00157575649217763
                2.98,  0.00157805786784094
                2.99,  0.00158034776534524
                   3,  0.00158262624193809
                3.01,  0.00158489335458153
                3.02,  0.00158714915995348
                3.03,   0.0015893937144492
                3.04,  0.00159162707418268
                3.05,  0.00159384929498801
                3.06,  0.00159606043242084
                3.07,  0.00159826054175971
                3.08,  0.00160044967800748
                3.09,  0.00160262789589266
                 3.1,  0.00160479524987081
                3.11,  0.00160695179412591
                3.12,  0.00160909758257165
                3.13,  0.00161123266885288
                3.14,  0.00161335710634686
                3.15,  0.00161547094816463
                3.16,  0.00161757424715235
                3.17,   0.0016196670558926
                3.18,  0.00162174942670572
                3.19,  0.00162382141165108
                 3.2,  0.00162588306252841
                3.21,  0.00162793443087909
                3.22,  0.00162997556798744
                3.23,  0.00163200652488199
                3.24,  0.00163402735233677
                3.25,  0.00163603810087258
                3.26,  0.00163803882075822
                3.27,   0.0016400295620118
                3.28,  0.00164201037440196
                3.29,  0.00164398130744911
                 3.3,  0.00164594241042667
                3.31,  0.00164789373236233
                3.32,  0.00164983532203923
                3.33,  0.00165176722799722
                3.34,  0.00165368949853405
                3.35,  0.00165560218170658
                3.36,  0.00165750532533198
                3.37,  0.00165939897698896
                3.38,  0.00166128318401889
                3.39,  0.00166315799352706
                 3.4,  0.00166502345238379
                3.41,  0.00166687960722567
                3.42,  0.00166872650445664
                3.43,  0.00167056419024925
                3.44,  0.00167239271054573
                3.45,  0.00167421211105919
                3.46,  0.00167602243727472
                3.47,  0.00167782373445059
                3.48,  0.00167961604761932
                3.49,  0.00168139942158882
                 3.5,  0.00168317390094354
                3.51,  0.00168493953004556
                3.52,  0.00168669635303569
                3.53,  0.00168844441383461
                3.54,  0.00169018375614392
                3.55,  0.00169191442344727
                3.56,  0.00169363645901143
                3.57,  0.00169534990588739
                3.58,   0.0016970548069114
                3.59,  0.00169875120470608
                 3.6,  0.00170043914168146
                3.61,  0.00170211866003606
                3.62,  0.00170378980175791
                3.63,  0.00170545260862566
                3.64,  0.00170710712220955
                3.65,  0.00170875338387252
                3.66,  0.00171039143477119
                3.67,  0.00171202131585692
                3.68,  0.00171364306787682
                3.69,  0.00171525673137477
                 3.7,  0.00171686234669246
                3.71,  0.00171845995397034
                3.72,  0.00172004959314868
                3.73,  0.00172163130396854
                3.74,  0.00172320512597277
                3.75,  0.00172477109850702
                3.76,  0.00172632926072066
                3.77,  0.00172787965156784
                3.78,  0.00172942230980842
                3.79,  0.00173095727400892
                 3.8,  0.00173248458254353
                3.81,  0.00173400427359504
                3.82,  0.00173551638515582
